date,entry_price,exit_price,signal,gross_pnl,net_pnl,cum_pnl,running_max,drawdown
2025-01-03,24105.2,24008.15,-1,97.05,97.16646,2547.109,3253.821,-706.7119
2025-01-06,24026.25,23587.15,-1,439.1,439.6269,2986.736,3253.821,-267.085
2025-01-07,23675.65,23703.95,-1,-28.3,-28.33396,2958.402,3253.821,-295.419
2025-01-08,23629.05,23703.95,-1,-74.9,-74.98988,2883.412,3253.821,-370.4089
2025-01-09,23625,23521.95,1,-103.05,-102.9263,2780.485,3253.821,-473.3352
2025-01-10,23458.6,23412.2,-1,46.4,46.45568,2826.941,3253.821,-426.8795
2025-01-13,23273.2,23090.85,1,-182.35,-182.1312,2644.81,3253.821,-609.0107
2025-01-14,23169.15,23172.9,-1,-3.75,-3.7545,2641.055,3253.821,-612.7652
2025-01-15,23180.95,23214.95,-1,-34,-34.0408,2607.015,3253.821,-646.806
2025-01-17,23239.95,23197.8,1,-42.15,-42.09942,2564.915,3253.821,-688.9054
2025-01-20,23186.7,23352.25,-1,-165.55,-165.7487,2399.166,3253.821,-854.6541
2025-01-22,23100.95,23163.8,1,62.85,62.77458,2461.941,3253.821,-791.8795
2025-01-24,23225.45,23077.75,-1,147.7,147.8772,2609.818,3253.821,-644.0023
2025-01-27,23001.6,22835.5,1,-166.1,-165.9007,2443.918,3253.821,-809.9029
2025-01-28,22877.9,22968.35,-1,-90.45,-90.55854,2353.359,3253.821,-900.4615
2025-01-30,23167.6,23248.45,-1,-80.85,-80.94702,2272.412,3253.821,-981.4085
2025-01-31,23349.45,23513.85,1,164.4,164.2027,2436.615,3253.821,-817.2058
2025-02-01,23562.65,23480.75,1,-81.9,-81.80172,2354.813,3253.821,-899.0075
2025-02-03,23351.55,23367.2,1,15.65,15.63122,2370.444,3253.821,-883.3763
2025-02-04,23500.95,23744.4,-1,-243.45,-243.7421,2126.702,3253.821,-1127.118
2025-02-05,23754.15,23695.9,-1,58.25,58.3199,2185.022,3253.821,-1068.799
2025-02-06,23656.85,23595.9,-1,60.95,61.02314,2246.045,3253.821,-1007.775
2025-02-07,23608.2,23574,1,-34.2,-34.15896,2211.886,3253.821,-1041.934
